Coord.Este[m],Coord.Sur[m],Profundidad[m]
3002.77,3948.38,90.87
3002.77,3979.22,81.45
3002.77,4010.07,70.73
3002.77,4040.92,59.16
3002.77,4071.76,50.44
3002.77,4102.61,42.91
3002.77,4133.46,35.73
3002.77,4164.30,31.25
3002.77,4195.15,28.26
3002.77,4226.00,26.63
3002.77,4256.84,25.65
3002.77,4287.69,24.46
3002.77,4318.54,23.40
3002.77,4349.38,22.68
3002.77,4380.23,21.87
3002.77,4411.08,21.28
3002.77,4441.92,21.04
3002.77,4472.77,20.67
3002.77,4503.62,20.30
3002.77,4534.46,20.00
3002.77,4565.31,19.67
3002.77,4596.16,19.43
3002.77,4627.01,19.17
3002.77,4657.85,18.76
3002.77,4688.70,18.40
3002.77,4719.55,18.02
3002.77,4750.39,17.59
3002.77,4781.24,17.29
3002.77,4812.09,16.91
3002.77,4842.93,16.51
3002.77,4873.78,16.17
3002.77,4904.63,15.79
3002.77,4935.47,15.30
3002.77,4966.32,14.90
3002.77,4997.17,14.60
3002.77,5028.01,14.31
3002.77,5058.86,14.03
3002.77,5089.71,13.71
3002.77,5120.55,13.43
3002.77,5151.40,13.30
3002.77,5182.25,13.15
3002.77,5213.09,13.16
3002.77,5243.94,12.96
3002.77,5274.79,12.80
3002.77,5305.63,12.68
3002.77,5336.48,12.45
3002.77,5367.33,12.29
3002.77,5398.17,12.15
3002.77,5429.02,12.04
3002.77,5459.87,11.92
3002.77,5490.71,11.67
3002.77,5521.56,11.38
3002.77,5552.41,11.09
3002.77,5583.25,10.79
3002.77,5614.10,10.53
3002.77,5644.95,10.30
3002.77,5675.79,10.08
3002.77,5706.64,9.87
3002.77,5737.49,9.65
3002.77,5768.33,9.39
3002.77,5799.18,9.14
3002.77,5830.03,8.87
3002.77,5860.87,8.60
3002.77,5891.72,8.34
3002.77,5922.57,8.08
3002.77,5953.41,7.79
3002.77,5984.26,7.49
3002.77,6015.11,7.18
3002.77,6045.95,6.84
3002.77,6076.80,6.48
3002.77,6107.65,6.11
3002.77,6138.49,5.76
3002.77,6169.34,5.44
3002.77,6200.19,5.16
3002.77,6231.03,4.95
3002.77,6261.88,4.76
3002.77,6292.73,4.58
3002.77,6323.57,4.42
3002.77,6354.42,4.27
3002.77,6385.27,4.15
3002.77,6416.11,4.04
3002.77,6446.96,3.92
3002.77,6477.81,3.81
3002.77,6508.65,3.68
3002.77,6539.50,3.54
3002.77,6570.35,3.40
3002.77,6601.19,3.25
3002.77,6632.04,3.15
3002.77,6662.89,3.06
3002.77,6693.73,2.96
3002.77,6724.58,2.85
3002.77,6755.43,2.73
3002.77,6786.27,2.63
3002.77,6817.12,2.51
3002.77,6847.97,2.39
3002.77,6878.81,2.26
3002.77,6909.66,2.10
3002.77,6940.51,1.92
3002.77,6971.35,1.70
3002.77,7002.20,1.46
3002.77,7033.05,1.19
3002.77,7063.89,0.91
3002.77,7094.74,0.66
3002.77,7125.59,0.45
3002.77,7156.43,0.28
3002.77,7187.28,0.14
3002.77,7218.13,0.04
3002.77,7248.97,0.00
3002.77,7279.82,0.00
3002.77,7310.67,0.00
3002.77,7341.51,0.00
3002.77,7372.36,0.00
3002.77,7403.21,0.00
3002.77,7434.05,0.00
3002.77,7464.90,0.00
3002.77,7495.75,0.00
3002.77,7526.59,0.00
3002.77,7557.44,0.00
3002.77,7588.29,0.00
3002.77,7619.13,0.00
3002.77,7649.98,0.00
3002.77,7680.83,0.00
3002.77,7711.68,0.00
3002.77,7742.52,0.00
3002.77,7773.37,0.00
3002.77,7804.22,0.00
3002.77,7835.06,0.00
3002.77,7865.91,0.00
3002.77,7896.76,0.00
3002.77,7927.60,0.00
3002.77,7958.45,0.00
3002.77,7989.30,0.00
3002.77,8020.14,0.00
3002.77,8050.99,0.00
3002.77,8081.84,0.00
3002.77,8112.68,0.00
3002.77,8143.53,0.00
3002.77,8174.38,0.00
3002.77,8205.22,0.00
3028.88,0.00,26.00
3028.88,30.85,27.78
3028.88,61.69,29.44
3028.88,92.54,30.96
3028.88,123.39,32.28
3028.88,154.23,33.05
3028.88,185.08,33.42
3028.88,215.93,33.40
3028.88,246.77,32.32
3028.88,277.62,30.97
3028.88,308.47,29.22
3028.88,339.31,27.04
3028.88,370.16,25.07
3028.88,401.01,23.19
3028.88,431.85,22.06
3028.88,462.70,21.23
3028.88,493.55,20.96
3028.88,524.39,20.87
3028.88,555.24,19.68
3028.88,586.09,19.12
3028.88,616.93,19.20
3028.88,647.78,19.53
3028.88,678.63,20.03
3028.88,709.47,20.53
3028.88,740.32,21.03
3028.88,771.17,21.34
3028.88,802.01,21.41
3028.88,832.86,21.60
3028.88,863.71,21.86
3028.88,894.55,22.42
3028.88,925.40,23.36
3028.88,956.25,23.78
3028.88,987.09,24.23
3028.88,1017.94,24.54
3028.88,1048.79,24.81
3028.88,1079.63,25.10
3028.88,1110.48,25.89
3028.88,1141.33,26.50
3028.88,1172.17,27.52
3028.88,1203.02,29.46
3028.88,1233.87,32.43
3028.88,1264.71,36.74
3028.88,1295.56,42.13
3028.88,1326.41,46.49
3028.88,1357.25,49.06
3028.88,1388.10,50.97
3028.88,1418.95,52.12
3028.88,1449.79,52.19
3028.88,1480.64,51.18
3028.88,1511.49,50.19
3028.88,1542.34,49.58
3028.88,1573.18,49.46
3028.88,1604.03,49.34
3028.88,1634.88,48.72
3028.88,1665.72,47.60
3028.88,1696.57,46.05
3028.88,1727.42,42.97
3028.88,1758.26,39.44
3028.88,1789.11,35.70
3028.88,1819.96,31.80
3028.88,1850.80,32.26
3028.88,1881.65,36.95
3028.88,1912.50,42.97
3028.88,1943.34,50.30
3028.88,1974.19,60.28
3028.88,2005.04,67.98
3028.88,2035.88,75.97
3028.88,2066.73,87.09
3028.88,2097.58,95.77
3028.88,2128.42,101.28
3028.88,2159.27,105.38
3028.88,2190.12,107.55
3028.88,2220.96,111.00
3028.88,2251.81,113.21
3028.88,2282.66,113.68
3028.88,2313.50,114.99
3028.88,2344.35,111.55
3028.88,2375.20,106.19
3028.88,2406.04,98.16
3028.88,2436.89,88.41
3028.88,2467.74,84.84
3028.88,2498.58,84.59
3028.88,2529.43,84.45
3028.88,2560.28,81.74
3028.88,2591.12,77.00
3028.88,2621.97,69.46
3028.88,2652.82,62.53
3028.88,2683.66,57.48
3028.88,2714.51,54.39
3028.88,2745.36,52.66
3028.88,2776.20,50.34
3028.88,2807.05,50.70
3028.88,2837.90,51.20
3028.88,2868.74,52.13
3028.88,2899.59,53.10
3028.88,2930.44,53.19
3028.88,2961.28,52.37
3028.88,2992.13,51.11
3028.88,3022.98,50.41
3028.88,3053.82,50.08
3028.88,3084.67,47.66
3028.88,3115.52,43.74
3028.88,3146.36,40.49
3028.88,3177.21,35.72
3028.88,3208.06,29.44
3028.88,3238.90,25.96
3028.88,3269.75,22.66
3028.88,3300.60,21.20
3028.88,3331.44,20.52
3028.88,3362.29,19.97
3028.88,3393.14,19.76
3028.88,3423.98,19.62
3028.88,3454.83,19.48
3028.88,3485.68,19.72
3028.88,3516.52,20.40
3028.88,3547.37,20.79
3028.88,3578.22,21.71
3028.88,3609.06,23.76
3028.88,3639.91,27.29
3028.88,3670.76,32.05
3028.88,3701.60,40.27
3028.88,3732.45,53.81
3028.88,3763.30,68.96
3028.88,3794.14,86.86
3028.88,3824.99,103.82
3028.88,3855.84,111.23
3028.88,3886.68,108.04
3028.88,3917.53,101.92
3028.88,3948.38,91.18
3028.88,3979.22,78.26
3028.88,4010.07,67.56
3028.88,4040.92,56.98
3028.88,4071.76,49.52
3028.88,4102.61,42.73
3028.88,4133.46,35.86
3028.88,4164.30,31.58
3028.88,4195.15,28.66
3028.88,4226.00,26.67
3028.88,4256.84,25.40
3028.88,4287.69,24.01
3028.88,4318.54,22.86
3028.88,4349.38,22.23
3028.88,4380.23,21.49
3028.88,4411.08,20.92
3028.88,4441.92,20.63
3028.88,4472.77,20.22
3028.88,4503.62,19.81
3028.88,4534.46,19.53
3028.88,4565.31,19.21
3028.88,4596.16,18.90
3028.88,4627.01,18.63
3028.88,4657.85,18.25
3028.88,4688.70,17.91
3028.88,4719.55,17.56
3028.88,4750.39,17.10
3028.88,4781.24,16.81
3028.88,4812.09,16.50
3028.88,4842.93,16.07
3028.88,4873.78,15.80
3028.88,4904.63,15.44
3028.88,4935.47,14.97
3028.88,4966.32,14.57
3028.88,4997.17,14.27
3028.88,5028.01,13.90
3028.88,5058.86,13.66
3028.88,5089.71,13.41
3028.88,5120.55,13.17
3028.88,5151.40,13.09
3028.88,5182.25,12.98
3028.88,5213.09,13.03
3028.88,5243.94,12.89
3028.88,5274.79,12.66
3028.88,5305.63,12.41
3028.88,5336.48,12.12
3028.88,5367.33,11.86
3028.88,5398.17,11.67
3028.88,5429.02,11.51
3028.88,5459.87,11.35
3028.88,5490.71,11.08
3028.88,5521.56,10.82
3028.88,5552.41,10.54
3028.88,5583.25,10.27
3028.88,5614.10,10.02
3028.88,5644.95,9.81
3028.88,5675.79,9.59
3028.88,5706.64,9.39
3028.88,5737.49,9.17
3028.88,5768.33,8.91
3028.88,5799.18,8.65
3028.88,5830.03,8.37
3028.88,5860.87,8.11
3028.88,5891.72,7.87
3028.88,5922.57,7.60
3028.88,5953.41,7.33
3028.88,5984.26,7.04
3028.88,6015.11,6.74
3028.88,6045.95,6.41
3028.88,6076.80,6.06
3028.88,6107.65,5.70
3028.88,6138.49,5.36
3028.88,6169.34,5.04
3028.88,6200.19,4.75
3028.88,6231.03,4.52
3028.88,6261.88,4.33
3028.88,6292.73,4.15
3028.88,6323.57,3.99
3028.88,6354.42,3.84
3028.88,6385.27,3.70
3028.88,6416.11,3.58
3028.88,6446.96,3.47
3028.88,6477.81,3.36
3028.88,6508.65,3.24
3028.88,6539.50,3.11
3028.88,6570.35,2.97
3028.88,6601.19,2.83
3028.88,6632.04,2.72
3028.88,6662.89,2.64
3028.88,6693.73,2.55
3028.88,6724.58,2.45
3028.88,6755.43,2.34
3028.88,6786.27,2.24
3028.88,6817.12,2.13
3028.88,6847.97,2.00
3028.88,6878.81,1.87
3028.88,6909.66,1.74
3028.88,6940.51,1.57
3028.88,6971.35,1.37
3028.88,7002.20,1.14
3028.88,7033.05,0.89
3028.88,7063.89,0.65
3028.88,7094.74,0.44
3028.88,7125.59,0.28
3028.88,7156.43,0.15
3028.88,7187.28,0.06
3028.88,7218.13,0.00
3028.88,7248.97,0.00
3028.88,7279.82,0.00
3028.88,7310.67,0.00
3028.88,7341.51,0.00
3028.88,7372.36,0.00
3028.88,7403.21,0.00
3028.88,7434.05,0.00
3028.88,7464.90,0.00
3028.88,7495.75,0.00
3028.88,7526.59,0.00
3028.88,7557.44,0.00
3028.88,7588.29,0.00
3028.88,7619.13,0.00
3028.88,7649.98,0.00
3028.88,7680.83,0.00
3028.88,7711.68,0.00
3028.88,7742.52,0.00
3028.88,7773.37,0.00
3028.88,7804.22,0.00
3028.88,7835.06,0.00
3028.88,7865.91,0.00
3028.88,7896.76,0.00
3028.88,7927.60,0.00
3028.88,7958.45,0.00
3028.88,7989.30,0.00
3028.88,8020.14,0.00
3028.88,8050.99,0.00
3028.88,8081.84,0.00
3028.88,8112.68,0.00
3028.88,8143.53,0.00
3028.88,8174.38,0.00
3028.88,8205.22,0.00
3054.99,0.00,24.26
3054.99,30.85,25.98
3054.99,61.69,27.56
3054.99,92.54,28.97
3054.99,123.39,30.05
3054.99,154.23,30.70
3054.99,185.08,30.91
3054.99,215.93,30.60
3054.99,246.77,29.32
3054.99,277.62,27.74
3054.99,308.47,26.03
3054.99,339.31,24.00
3054.99,370.16,22.34
3054.99,401.01,20.91
3054.99,431.85,20.05
3054.99,462.70,19.49
3054.99,493.55,19.58
3054.99,524.39,19.82
3054.99,555.24,18.91
3054.99,586.09,18.54
3054.99,616.93,18.59
3054.99,647.78,19.00
3054.99,678.63,19.40
3054.99,709.47,19.76
3054.99,740.32,20.12
3054.99,771.17,20.34
3054.99,802.01,20.36
3054.99,832.86,20.60
3054.99,863.71,20.94
3054.99,894.55,21.58
3054.99,925.40,22.52
3054.99,956.25,22.90
3054.99,987.09,23.31
3054.99,1017.94,23.64
3054.99,1048.79,23.85
3054.99,1079.63,24.09
3054.99,1110.48,24.42
3054.99,1141.33,24.87
3054.99,1172.17,25.94
3054.99,1203.02,27.69
3054.99,1233.87,30.01
3054.99,1264.71,33.28
3054.99,1295.56,37.60
3054.99,1326.41,41.21
3054.99,1357.25,43.12
3054.99,1388.10,44.25
3054.99,1418.95,44.99
3054.99,1449.79,45.34
3054.99,1480.64,44.97
3054.99,1511.49,44.42
3054.99,1542.34,43.89
3054.99,1573.18,43.63
3054.99,1604.03,43.27
3054.99,1634.88,42.27
3054.99,1665.72,40.86
3054.99,1696.57,38.66
3054.99,1727.42,36.13
3054.99,1758.26,33.56
3054.99,1789.11,30.81
3054.99,1819.96,27.77
3054.99,1850.80,28.20
3054.99,1881.65,32.50
3054.99,1912.50,37.92
3054.99,1943.34,43.02
3054.99,1974.19,50.71
3054.99,2005.04,57.28
3054.99,2035.88,64.91
3054.99,2066.73,76.12
3054.99,2097.58,85.04
3054.99,2128.42,91.31
3054.99,2159.27,96.00
3054.99,2190.12,98.24
3054.99,2220.96,100.00
3054.99,2251.81,101.61
3054.99,2282.66,101.50
3054.99,2313.50,101.95
3054.99,2344.35,98.84
3054.99,2375.20,95.00
3054.99,2406.04,88.29
3054.99,2436.89,79.48
3054.99,2467.74,75.76
3054.99,2498.58,75.08
3054.99,2529.43,74.25
3054.99,2560.28,72.52
3054.99,2591.12,68.33
3054.99,2621.97,61.56
3054.99,2652.82,54.11
3054.99,2683.66,48.55
3054.99,2714.51,45.36
3054.99,2745.36,44.43
3054.99,2776.20,42.85
3054.99,2807.05,43.44
3054.99,2837.90,44.09
3054.99,2868.74,45.41
3054.99,2899.59,45.53
3054.99,2930.44,45.60
3054.99,2961.28,45.47
3054.99,2992.13,45.00
3054.99,3022.98,44.37
3054.99,3053.82,43.91
3054.99,3084.67,41.98
3054.99,3115.52,38.53
3054.99,3146.36,35.34
3054.99,3177.21,31.00
3054.99,3208.06,25.43
3054.99,3238.90,22.44
3054.99,3269.75,20.30
3054.99,3300.60,19.50
3054.99,3331.44,19.06
3054.99,3362.29,18.64
3054.99,3393.14,18.48
3054.99,3423.98,18.55
3054.99,3454.83,18.54
3054.99,3485.68,18.89
3054.99,3516.52,19.60
3054.99,3547.37,20.19
3054.99,3578.22,21.38
3054.99,3609.06,23.45
3054.99,3639.91,27.05
3054.99,3670.76,32.00
3054.99,3701.60,40.03
3054.99,3732.45,53.07
3054.99,3763.30,68.41
3054.99,3794.14,86.65
3054.99,3824.99,104.55
3054.99,3855.84,110.90
3054.99,3886.68,103.90
3054.99,3917.53,97.70
3054.99,3948.38,86.71
3054.99,3979.22,72.93
3054.99,4010.07,62.56
3054.99,4040.92,53.09
3054.99,4071.76,46.58
3054.99,4102.61,40.65
3054.99,4133.46,34.83
3054.99,4164.30,31.15
3054.99,4195.15,28.28
3054.99,4226.00,26.17
3054.99,4256.84,24.83
3054.99,4287.69,23.44
3054.99,4318.54,22.28
3054.99,4349.38,21.67
3054.99,4380.23,20.94
3054.99,4411.08,20.37
3054.99,4441.92,20.08
3054.99,4472.77,19.68
3054.99,4503.62,19.25
3054.99,4534.46,19.00
3054.99,4565.31,18.70
3054.99,4596.16,18.36
3054.99,4627.01,18.04
3054.99,4657.85,17.65
3054.99,4688.70,17.33
3054.99,4719.55,16.96
3054.99,4750.39,16.44
3054.99,4781.24,16.20
3054.99,4812.09,15.85
3054.99,4842.93,15.34
3054.99,4873.78,15.10
3054.99,4904.63,14.76
3054.99,4935.47,14.20
3054.99,4966.32,13.73
3054.99,4997.17,13.38
3054.99,5028.01,13.02
3054.99,5058.86,12.82
3054.99,5089.71,12.69
3054.99,5120.55,12.59
3054.99,5151.40,12.65
3054.99,5182.25,12.65
3054.99,5213.09,12.72
3054.99,5243.94,12.60
3054.99,5274.79,12.40
3054.99,5305.63,12.07
3054.99,5336.48,11.71
3054.99,5367.33,11.40
3054.99,5398.17,11.17
3054.99,5429.02,10.98
3054.99,5459.87,10.80
3054.99,5490.71,10.55
3054.99,5521.56,10.31
3054.99,5552.41,10.06
3054.99,5583.25,9.81
3054.99,5614.10,9.59
3054.99,5644.95,9.39
3054.99,5675.79,9.17
3054.99,5706.64,8.95
3054.99,5737.49,8.72
3054.99,5768.33,8.45
3054.99,5799.18,8.17
3054.99,5830.03,7.89
3054.99,5860.87,7.63
3054.99,5891.72,7.41
3054.99,5922.57,7.15
3054.99,5953.41,6.88
3054.99,5984.26,6.60
3054.99,6015.11,6.31
3054.99,6045.95,5.99
3054.99,6076.80,5.65
3054.99,6107.65,5.31
3054.99,6138.49,4.96
3054.99,6169.34,4.63
3054.99,6200.19,4.33
3054.99,6231.03,4.09
3054.99,6261.88,3.90
3054.99,6292.73,3.73
3054.99,6323.57,3.56
3054.99,6354.42,3.40
3054.99,6385.27,3.26
3054.99,6416.11,3.13
3054.99,6446.96,3.02
3054.99,6477.81,2.90
3054.99,6508.65,2.79
3054.99,6539.50,2.67
3054.99,6570.35,2.54
3054.99,6601.19,2.40
3054.99,6632.04,2.29
3054.99,6662.89,2.21
3054.99,6693.73,2.13
3054.99,6724.58,2.04
3054.99,6755.43,1.94
3054.99,6786.27,1.84
3054.99,6817.12,1.74
3054.99,6847.97,1.63
3054.99,6878.81,1.50
3054.99,6909.66,1.36
3054.99,6940.51,1.21
3054.99,6971.35,1.03
3054.99,7002.20,0.83
3054.99,7033.05,0.62
3054.99,7063.89,0.43
3054.99,7094.74,0.27
3054.99,7125.59,0.14
3054.99,7156.43,0.05
3054.99,7187.28,0.01
3054.99,7218.13,0.00
3054.99,7248.97,0.00
3054.99,7279.82,0.00
3054.99,7310.67,0.00
3054.99,7341.51,0.00
3054.99,7372.36,0.00
3054.99,7403.21,0.00
3054.99,7434.05,0.00
3054.99,7464.90,0.00
3054.99,7495.75,0.00
3054.99,7526.59,0.00
3054.99,7557.44,0.00
3054.99,7588.29,0.00
3054.99,7619.13,0.00
3054.99,7649.98,0.00
3054.99,7680.83,0.00
3054.99,7711.68,0.00
3054.99,7742.52,0.00
3054.99,7773.37,0.00
3054.99,7804.22,0.00
3054.99,7835.06,0.00
3054.99,7865.91,0.00
3054.99,7896.76,0.00
3054.99,7927.60,0.00
3054.99,7958.45,0.00
3054.99,7989.30,0.00
3054.99,8020.14,0.00
3054.99,8050.99,0.00
3054.99,8081.84,0.00
3054.99,8112.68,0.00
3054.99,8143.53,0.00
3054.99,8174.38,0.00
3054.99,8205.22,0.00
3081.10,0.00,22.50
3081.10,30.85,24.14
3081.10,61.69,25.62
3081.10,92.54,26.80
3081.10,123.39,27.66
3081.10,154.23,28.12
3081.10,185.08,28.22
3081.10,215.93,27.81
3081.10,246.77,26.29
3081.10,277.62,24.68
3081.10,308.47,22.96
3081.10,339.31,21.11
3081.10,370.16,19.85
3081.10,401.01,18.89
3081.10,431.85,18.26
3081.10,462.70,17.95
3081.10,493.55,17.90
3081.10,524.39,18.14
3081.10,555.24,17.55
3081.10,586.09,17.28
3081.10,616.93,17.35
3081.10,647.78,17.72
3081.10,678.63,18.13
3081.10,709.47,18.55
3081.10,740.32,18.99
3081.10,771.17,19.29
3081.10,802.01,19.43
3081.10,832.86,19.71
3081.10,863.71,20.11
3081.10,894.55,20.76
3081.10,925.40,21.63
3081.10,956.25,21.96
3081.10,987.09,22.30
3081.10,1017.94,22.61
3081.10,1048.79,22.81
3081.10,1079.63,23.00
3081.10,1110.48,23.17
3081.10,1141.33,23.52
3081.10,1172.17,24.21
3081.10,1203.02,25.13
3081.10,1233.87,26.42
3081.10,1264.71,28.52
3081.10,1295.56,31.27
3081.10,1326.41,33.72
3081.10,1357.25,34.53
3081.10,1388.10,34.73
3081.10,1418.95,34.93
3081.10,1449.79,35.06
3081.10,1480.64,34.73
3081.10,1511.49,34.32
3081.10,1542.34,33.97
3081.10,1573.18,33.83
3081.10,1604.03,33.57
3081.10,1634.88,32.92
3081.10,1665.72,31.96
3081.10,1696.57,31.11
3081.10,1727.42,29.91
3081.10,1758.26,28.80
3081.10,1789.11,26.65
3081.10,1819.96,23.76
3081.10,1850.80,23.82
3081.10,1881.65,27.00
3081.10,1912.50,30.93
3081.10,1943.34,34.89
3081.10,1974.19,40.26
3081.10,2005.04,45.49
3081.10,2035.88,52.94
3081.10,2066.73,64.03
3081.10,2097.58,73.40
3081.10,2128.42,79.99
3081.10,2159.27,84.90
3081.10,2190.12,88.86
3081.10,2220.96,92.16
3081.10,2251.81,94.09
3081.10,2282.66,93.96
3081.10,2313.50,94.01
3081.10,2344.35,90.77
3081.10,2375.20,87.50
3081.10,2406.04,81.46
3081.10,2436.89,71.95
3081.10,2467.74,67.38
3081.10,2498.58,66.47
3081.10,2529.43,65.35
3081.10,2560.28,63.96
3081.10,2591.12,59.84
3081.10,2621.97,52.54
3081.10,2652.82,45.02
3081.10,2683.66,39.22
3081.10,2714.51,35.79
3081.10,2745.36,34.80
3081.10,2776.20,33.83
3081.10,2807.05,34.94
3081.10,2837.90,36.32
3081.10,2868.74,38.11
3081.10,2899.59,38.43
3081.10,2930.44,38.42
3081.10,2961.28,38.81
3081.10,2992.13,38.81
3081.10,3022.98,38.48
3081.10,3053.82,38.12
3081.10,3084.67,36.85
3081.10,3115.52,33.74
3081.10,3146.36,30.81
3081.10,3177.21,26.77
3081.10,3208.06,22.38
3081.10,3238.90,19.94
3081.10,3269.75,18.31
3081.10,3300.60,17.94
3081.10,3331.44,17.70
3081.10,3362.29,17.44
3081.10,3393.14,17.45
3081.10,3423.98,17.61
3081.10,3454.83,17.78
3081.10,3485.68,18.28
3081.10,3516.52,19.13
3081.10,3547.37,19.91
3081.10,3578.22,21.11
3081.10,3609.06,23.35
3081.10,3639.91,26.80
3081.10,3670.76,33.03
3081.10,3701.60,43.97
3081.10,3732.45,56.25
3081.10,3763.30,71.40
3081.10,3794.14,89.29
3081.10,3824.99,108.05
3081.10,3855.84,113.60
3081.10,3886.68,103.30
3081.10,3917.53,93.58
3081.10,3948.38,80.64
3081.10,3979.22,66.64
3081.10,4010.07,57.66
3081.10,4040.92,48.60
3081.10,4071.76,42.50
3081.10,4102.61,37.74
3081.10,4133.46,33.02
3081.10,4164.30,30.32
3081.10,4195.15,27.79
3081.10,4226.00,25.55
3081.10,4256.84,24.16
3081.10,4287.69,22.79
3081.10,4318.54,21.68
3081.10,4349.38,21.08
3081.10,4380.23,20.36
3081.10,4411.08,19.81
3081.10,4441.92,19.53
3081.10,4472.77,19.20
3081.10,4503.62,18.83
3081.10,4534.46,18.56
3081.10,4565.31,18.22
3081.10,4596.16,17.86
3081.10,4627.01,17.49
3081.10,4657.85,17.11
3081.10,4688.70,16.78
3081.10,4719.55,16.38
3081.10,4750.39,15.86
3081.10,4781.24,15.65
3081.10,4812.09,15.25
3081.10,4842.93,14.71
3081.10,4873.78,14.45
3081.10,4904.63,14.18
3081.10,4935.47,13.68
3081.10,4966.32,13.26
3081.10,4997.17,12.95
3081.10,5028.01,12.66
3081.10,5058.86,12.51
3081.10,5089.71,12.47
3081.10,5120.55,12.40
3081.10,5151.40,12.46
3081.10,5182.25,12.43
3081.10,5213.09,12.41
3081.10,5243.94,12.26
3081.10,5274.79,12.03
3081.10,5305.63,11.68
3081.10,5336.48,11.30
3081.10,5367.33,10.97
3081.10,5398.17,10.71
3081.10,5429.02,10.50
3081.10,5459.87,10.31
3081.10,5490.71,10.08
3081.10,5521.56,9.86
3081.10,5552.41,9.64
3081.10,5583.25,9.42
3081.10,5614.10,9.21
3081.10,5644.95,9.00
3081.10,5675.79,8.77
3081.10,5706.64,8.52
3081.10,5737.49,8.27
3081.10,5768.33,7.97
3081.10,5799.18,7.69
3081.10,5830.03,7.40
3081.10,5860.87,7.14
3081.10,5891.72,6.94
3081.10,5922.57,6.70
3081.10,5953.41,6.44
3081.10,5984.26,6.17
3081.10,6015.11,5.88
3081.10,6045.95,5.58
3081.10,6076.80,5.25
3081.10,6107.65,4.91
3081.10,6138.49,4.57
3081.10,6169.34,4.23
3081.10,6200.19,3.92
3081.10,6231.03,3.66
3081.10,6261.88,3.47
3081.10,6292.73,3.30
3081.10,6323.57,3.13
3081.10,6354.42,2.98
3081.10,6385.27,2.82
3081.10,6416.11,2.69
3081.10,6446.96,2.56
3081.10,6477.81,2.45
3081.10,6508.65,2.34
3081.10,6539.50,2.23
3081.10,6570.35,2.11
3081.10,6601.19,1.98
3081.10,6632.04,1.86
3081.10,6662.89,1.78
3081.10,6693.73,1.71
3081.10,6724.58,1.63
3081.10,6755.43,1.54
3081.10,6786.27,1.44
3081.10,6817.12,1.35
3081.10,6847.97,1.24
3081.10,6878.81,1.12
3081.10,6909.66,1.00
3081.10,6940.51,0.87
3081.10,6971.35,0.71
3081.10,7002.20,0.56
3081.10,7033.05,0.39
3081.10,7063.89,0.25
3081.10,7094.74,0.14
3081.10,7125.59,0.05
3081.10,7156.43,0.01
3081.10,7187.28,0.00
3081.10,7218.13,0.00
3081.10,7248.97,0.00
3081.10,7279.82,0.00
3081.10,7310.67,0.00
3081.10,7341.51,0.00
3081.10,7372.36,0.00
3081.10,7403.21,0.00
3081.10,7434.05,0.00
3081.10,7464.90,0.00
3081.10,7495.75,0.00
3081.10,7526.59,0.00
3081.10,7557.44,0.00
3081.10,7588.29,0.00
3081.10,7619.13,0.00
3081.10,7649.98,0.00
3081.10,7680.83,0.00
3081.10,7711.68,0.00
3081.10,7742.52,0.00
3081.10,7773.37,0.00
3081.10,7804.22,0.00
3081.10,7835.06,0.00
3081.10,7865.91,0.00
3081.10,7896.76,0.00
3081.10,7927.60,0.00
3081.10,7958.45,0.00
3081.10,7989.30,0.00
3081.10,8020.14,0.00
3081.10,8050.99,0.00
3081.10,8081.84,0.00
3081.10,8112.68,0.00
3081.10,8143.53,0.00
3081.10,8174.38,0.00
3081.10,8205.22,0.00
3107.21,0.00,20.69
3107.21,30.85,22.25
3107.21,61.69,23.51
3107.21,92.54,24.47
3107.21,123.39,25.12
3107.21,154.23,25.40
3107.21,185.08,25.34
3107.21,215.93,24.79
3107.21,246.77,23.06
3107.21,277.62,21.38
3107.21,308.47,19.77
3107.21,339.31,18.29
3107.21,370.16,17.43
3107.21,401.01,16.97
3107.21,431.85,16.73
3107.21,462.70,16.54
3107.21,493.55,16.33
3107.21,524.39,16.29
3107.21,555.24,16.09
3107.21,586.09,16.07
3107.21,616.93,16.15
3107.21,647.78,16.41
3107.21,678.63,16.78
3107.21,709.47,17.18
3107.21,740.32,17.64
3107.21,771.17,18.01
3107.21,802.01,18.33
3107.21,832.86,18.70
3107.21,863.71,19.13
3107.21,894.55,19.77
3107.21,925.40,20.55
3107.21,956.25,20.87
3107.21,987.09,21.17
3107.21,1017.94,21.44
3107.21,1048.79,21.64
3107.21,1079.63,21.82
3107.21,1110.48,22.00
3107.21,1141.33,22.27
3107.21,1172.17,22.65
3107.21,1203.02,23.11
3107.21,1233.87,23.87
3107.21,1264.71,25.41
3107.21,1295.56,27.01
3107.21,1326.41,28.38
3107.21,1357.25,28.79
3107.21,1388.10,28.97
3107.21,1418.95,29.20
3107.21,1449.79,29.27
3107.21,1480.64,29.16
3107.21,1511.49,28.92
3107.21,1542.34,28.83
3107.21,1573.18,28.74
3107.21,1604.03,28.55
3107.21,1634.88,28.05
3107.21,1665.72,27.57
3107.21,1696.57,27.16
3107.21,1727.42,26.35
3107.21,1758.26,25.48
3107.21,1789.11,24.14
3107.21,1819.96,23.41
3107.21,1850.80,24.42
3107.21,1881.65,27.00
3107.21,1912.50,30.01
3107.21,1943.34,33.28
3107.21,1974.19,38.12
3107.21,2005.04,42.26
3107.21,2035.88,47.80
