day,month,year,hour,min,elev
24,10,2018,15,58,2.6
24,10,2018,15,59,2.57
24,10,2018,16,0,2.58
24,10,2018,16,1,2.54
24,10,2018,16,2,2.54
24,10,2018,16,3,2.54
24,10,2018,16,4,2.54
24,10,2018,16,5,2.56
24,10,2018,16,6,2.54
24,10,2018,16,7,2.54
24,10,2018,16,8,2.52
24,10,2018,16,9,2.53
24,10,2018,16,10,2.54
24,10,2018,16,11,2.49
24,10,2018,16,12,2.5
24,10,2018,16,13,2.51
24,10,2018,16,14,2.51
24,10,2018,16,15,2.46
24,10,2018,16,16,2.54
24,10,2018,16,17,2.47
24,10,2018,16,18,2.48
24,10,2018,16,19,2.49
24,10,2018,16,20,2.47
24,10,2018,16,21,2.47
24,10,2018,16,22,2.49
24,10,2018,16,23,2.48
24,10,2018,16,24,2.46
24,10,2018,16,25,2.46
24,10,2018,16,26,2.47
24,10,2018,16,27,2.45
24,10,2018,16,28,2.43
24,10,2018,16,29,2.43
24,10,2018,16,30,2.44
24,10,2018,16,31,2.45
24,10,2018,16,32,2.42
24,10,2018,16,33,2.41
24,10,2018,16,34,2.42
24,10,2018,16,35,2.39
24,10,2018,16,36,2.39
24,10,2018,16,37,2.39
24,10,2018,16,38,2.41
24,10,2018,16,39,2.36
24,10,2018,16,40,2.38
24,10,2018,16,41,2.38
24,10,2018,16,42,2.36
24,10,2018,16,43,2.36
24,10,2018,16,44,2.36
24,10,2018,16,45,2.33
24,10,2018,16,46,2.33
24,10,2018,16,47,2.31
24,10,2018,16,48,2.33
24,10,2018,16,49,2.33
24,10,2018,16,50,2.34
24,10,2018,16,51,2.29
24,10,2018,16,52,2.29
24,10,2018,16,53,2.32
24,10,2018,16,54,2.29
24,10,2018,16,55,2.28
24,10,2018,16,56,2.31
24,10,2018,16,57,2.28
24,10,2018,16,58,2.26
24,10,2018,16,59,2.28
24,10,2018,17,0,2.29
24,10,2018,17,1,2.28
24,10,2018,17,2,2.28
24,10,2018,17,3,2.27
24,10,2018,17,4,2.26
24,10,2018,17,5,2.24
24,10,2018,17,6,2.27
24,10,2018,17,7,2.25
24,10,2018,17,8,2.26
24,10,2018,17,9,2.25
24,10,2018,17,10,2.23
24,10,2018,17,11,2.24
24,10,2018,17,12,2.23
24,10,2018,17,13,2.2
24,10,2018,17,14,2.2
24,10,2018,17,15,2.21
24,10,2018,17,16,2.15
24,10,2018,17,17,2.16
24,10,2018,17,18,2.17
24,10,2018,17,19,2.15
24,10,2018,17,20,2.18
24,10,2018,17,21,2.18
24,10,2018,17,22,2.16
24,10,2018,17,23,2.16
24,10,2018,17,24,2.16
24,10,2018,17,25,2.17
24,10,2018,17,26,2.14
24,10,2018,17,27,2.13
24,10,2018,17,28,2.15
24,10,2018,17,29,2.15
24,10,2018,17,30,2.1
24,10,2018,17,31,2.14
24,10,2018,17,32,2.12
24,10,2018,17,33,2.12
24,10,2018,17,34,2.12
24,10,2018,17,35,2.14
24,10,2018,17,36,2.11
24,10,2018,17,37,2.1
24,10,2018,17,38,2.08
24,10,2018,17,39,2.11
24,10,2018,17,40,2.09
24,10,2018,17,41,2.09
24,10,2018,17,42,2.08
24,10,2018,17,43,2.08
24,10,2018,17,44,2.07
24,10,2018,17,45,2.05
24,10,2018,17,46,2.03
24,10,2018,17,47,2.04
24,10,2018,17,48,2.03
24,10,2018,17,49,2.06
24,10,2018,17,50,2.02
24,10,2018,17,51,2.05
24,10,2018,17,52,2.04
24,10,2018,17,53,2.03
24,10,2018,18,9,1.97
24,10,2018,18,10,1.95
24,10,2018,18,11,1.93
24,10,2018,18,12,1.92
24,10,2018,18,13,1.92
24,10,2018,18,14,1.94
24,10,2018,18,15,1.96
24,10,2018,18,16,1.93
24,10,2018,18,17,1.91
24,10,2018,18,18,1.95
24,10,2018,18,29,1.86
24,10,2018,18,30,1.88
24,10,2018,18,31,1.84
24,10,2018,18,32,1.84
24,10,2018,18,33,1.86
24,10,2018,18,34,1.84
24,10,2018,18,35,1.86
24,10,2018,18,36,1.86
24,10,2018,18,37,1.86
24,10,2018,18,38,1.87
24,10,2018,18,39,1.84
24,10,2018,18,40,1.84
24,10,2018,18,41,1.84
24,10,2018,18,42,1.8
24,10,2018,18,43,1.84
24,10,2018,18,44,1.82
24,10,2018,18,45,1.82
24,10,2018,18,46,1.82
24,10,2018,18,47,1.8
24,10,2018,18,48,1.81
24,10,2018,18,49,1.83
24,10,2018,18,50,1.8
24,10,2018,18,51,1.81
24,10,2018,18,52,1.83
24,10,2018,18,53,1.81
24,10,2018,18,54,1.82
24,10,2018,18,55,1.8
24,10,2018,18,56,1.82
24,10,2018,18,57,1.77
24,10,2018,18,58,1.81
24,10,2018,18,59,1.81
24,10,2018,19,0,1.78
24,10,2018,19,1,1.77
24,10,2018,19,2,1.79
24,10,2018,19,3,1.77
24,10,2018,19,4,1.77
24,10,2018,19,5,1.77
24,10,2018,19,6,1.78
24,10,2018,19,7,1.78
24,10,2018,19,8,1.76
24,10,2018,19,9,1.77
24,10,2018,19,10,1.75
24,10,2018,19,11,1.75
24,10,2018,19,12,1.74
24,10,2018,19,13,1.72
24,10,2018,19,14,1.76
24,10,2018,19,15,1.73
24,10,2018,19,16,1.76
24,10,2018,19,17,1.73
24,10,2018,19,18,1.74
24,10,2018,19,19,1.73
24,10,2018,19,20,1.75
24,10,2018,19,21,1.73
24,10,2018,19,22,1.74
24,10,2018,19,23,1.72
24,10,2018,19,24,1.74
24,10,2018,19,25,1.72
24,10,2018,19,26,1.73
24,10,2018,19,27,1.72
24,10,2018,19,28,1.74
24,10,2018,19,29,1.73
24,10,2018,19,30,1.73
24,10,2018,19,31,1.72
24,10,2018,19,32,1.74
24,10,2018,19,33,1.73
24,10,2018,19,34,1.72
24,10,2018,19,35,1.73
24,10,2018,19,36,1.73
24,10,2018,19,37,1.7
24,10,2018,19,38,1.72
24,10,2018,19,39,1.71
24,10,2018,19,40,1.7
24,10,2018,19,41,1.68
24,10,2018,19,42,1.68
24,10,2018,19,43,1.71
24,10,2018,19,44,1.69
24,10,2018,19,45,1.68
24,10,2018,19,46,1.7
24,10,2018,19,47,1.68
24,10,2018,19,48,1.71
24,10,2018,19,49,1.69
24,10,2018,19,50,1.69
24,10,2018,19,51,1.71
24,10,2018,19,52,1.68
24,10,2018,19,53,1.68
24,10,2018,19,54,1.71
24,10,2018,19,55,1.69
24,10,2018,19,56,1.72
24,10,2018,19,57,1.7
24,10,2018,19,58,1.68
24,10,2018,19,59,1.67
24,10,2018,20,0,1.7
24,10,2018,20,1,1.69
24,10,2018,20,2,1.71
24,10,2018,20,3,1.71
24,10,2018,20,4,1.71
24,10,2018,20,5,1.71
24,10,2018,20,6,1.72
24,10,2018,20,7,1.72
24,10,2018,20,8,1.69
24,10,2018,20,9,1.7
24,10,2018,20,10,1.71
24,10,2018,20,11,1.69
24,10,2018,20,12,1.71
24,10,2018,20,13,1.72
24,10,2018,20,14,1.71
24,10,2018,20,15,1.72
24,10,2018,20,16,1.69
24,10,2018,20,17,1.68
24,10,2018,20,18,1.68
24,10,2018,20,19,1.69
24,10,2018,20,20,1.7
24,10,2018,20,21,1.69
24,10,2018,20,22,1.72
24,10,2018,20,23,1.72
24,10,2018,20,24,1.72
24,10,2018,20,25,1.7
24,10,2018,20,26,1.69
24,10,2018,20,27,1.71
24,10,2018,20,28,1.7
24,10,2018,20,29,1.74
24,10,2018,20,30,1.75
24,10,2018,20,31,1.73
24,10,2018,20,32,1.75
24,10,2018,20,33,1.73
24,10,2018,20,34,1.73
24,10,2018,20,35,1.73
24,10,2018,20,36,1.72
24,10,2018,20,37,1.73
24,10,2018,20,38,1.71
24,10,2018,20,39,1.72
24,10,2018,20,40,1.73
24,10,2018,20,41,1.72
24,10,2018,20,42,1.74
24,10,2018,20,43,1.74
24,10,2018,20,44,1.75
24,10,2018,20,45,1.75
24,10,2018,20,46,1.76
24,10,2018,20,47,1.76
24,10,2018,20,48,1.76
24,10,2018,20,49,1.78
24,10,2018,20,50,1.77
24,10,2018,20,51,1.77
24,10,2018,20,52,1.74
24,10,2018,20,53,1.75
24,10,2018,20,54,1.76
24,10,2018,20,55,1.74
24,10,2018,20,56,1.73
24,10,2018,20,57,1.77
24,10,2018,20,58,1.78
24,10,2018,20,59,1.78
24,10,2018,21,0,1.78
24,10,2018,21,1,1.78
24,10,2018,21,2,1.77
24,10,2018,21,3,1.77
24,10,2018,21,4,1.76
24,10,2018,21,5,1.75
24,10,2018,21,6,1.77
24,10,2018,21,7,1.79
24,10,2018,21,8,1.81
24,10,2018,21,9,1.83
24,10,2018,21,10,1.83
24,10,2018,21,11,1.81
24,10,2018,21,12,1.8
24,10,2018,21,13,1.81
24,10,2018,21,14,1.82
24,10,2018,21,15,1.83
24,10,2018,21,16,1.84
24,10,2018,21,17,1.83
24,10,2018,21,18,1.85
24,10,2018,21,19,1.83
24,10,2018,21,20,1.84
24,10,2018,21,21,1.86
24,10,2018,21,22,1.84
24,10,2018,21,23,1.84
24,10,2018,21,24,1.83
24,10,2018,21,25,1.83
24,10,2018,21,26,1.85
24,10,2018,21,27,1.86
24,10,2018,21,28,1.86
24,10,2018,21,29,1.87
24,10,2018,21,30,1.86
24,10,2018,21,31,1.86
24,10,2018,21,32,1.88
24,10,2018,21,33,1.86
24,10,2018,21,34,1.9
24,10,2018,21,35,1.89
24,10,2018,21,36,1.87
24,10,2018,21,37,1.86
24,10,2018,21,38,1.9
24,10,2018,21,39,1.89
24,10,2018,21,40,1.91
24,10,2018,21,41,1.92
24,10,2018,21,42,1.93
24,10,2018,21,43,1.93
24,10,2018,21,44,1.95
24,10,2018,21,45,1.96
24,10,2018,21,46,1.94
24,10,2018,21,47,1.94
24,10,2018,21,48,1.93
24,10,2018,21,49,1.91
24,10,2018,21,50,1.94
24,10,2018,21,51,1.96
24,10,2018,21,52,1.95
24,10,2018,21,53,1.97
24,10,2018,21,54,1.97
24,10,2018,21,55,1.98
24,10,2018,21,56,1.99
24,10,2018,21,57,1.97
24,10,2018,21,58,1.97
24,10,2018,21,59,1.97
24,10,2018,22,0,1.98
24,10,2018,22,1,1.99
24,10,2018,22,2,2
24,10,2018,22,3,2.01
24,10,2018,22,4,2.01
24,10,2018,22,5,2.01
24,10,2018,22,6,2.01
24,10,2018,22,7,2
24,10,2018,22,8,2
24,10,2018,22,9,2
24,10,2018,22,10,2
24,10,2018,22,11,2.03
24,10,2018,22,12,2.03
24,10,2018,22,13,2.01
24,10,2018,22,14,2.06
24,10,2018,22,15,2.05
24,10,2018,22,16,2.08
24,10,2018,22,17,2.07
24,10,2018,22,18,2.06
24,10,2018,22,19,2.09
24,10,2018,22,20,2.08
24,10,2018,22,21,2.09
24,10,2018,22,22,2.11
24,10,2018,22,23,2.08
24,10,2018,22,24,2.12
24,10,2018,22,25,2.12
24,10,2018,22,26,2.12
24,10,2018,22,27,2.11
24,10,2018,22,28,2.11
24,10,2018,22,29,2.16
24,10,2018,22,30,2.16
24,10,2018,22,31,2.12
24,10,2018,22,32,2.13
24,10,2018,22,33,2.13
24,10,2018,22,34,2.17
24,10,2018,22,35,2.14
24,10,2018,22,36,2.16
24,10,2018,22,37,2.14
24,10,2018,22,38,2.19
24,10,2018,22,39,2.19
24,10,2018,22,40,2.21
24,10,2018,22,41,2.17
24,10,2018,22,42,2.16
24,10,2018,22,43,2.19
24,10,2018,22,44,2.19
24,10,2018,22,45,2.2
24,10,2018,22,46,2.21
24,10,2018,22,47,2.22
24,10,2018,22,48,2.25
24,10,2018,22,49,2.21
24,10,2018,22,50,2.23
24,10,2018,22,51,2.24
24,10,2018,22,52,2.25
24,10,2018,22,53,2.27
24,10,2018,22,54,2.24
24,10,2018,22,55,2.26
24,10,2018,22,56,2.23
24,10,2018,22,57,2.26
24,10,2018,22,58,2.28
24,10,2018,22,59,2.31
24,10,2018,23,0,2.32
24,10,2018,23,1,2.3
24,10,2018,23,2,2.31
24,10,2018,23,3,2.34
24,10,2018,23,4,2.3
24,10,2018,23,5,2.3
24,10,2018,23,6,2.31
24,10,2018,23,7,2.33
24,10,2018,23,8,2.34
24,10,2018,23,9,2.33
24,10,2018,23,10,2.32
24,10,2018,23,11,2.34
24,10,2018,23,12,2.35
24,10,2018,23,13,2.36
24,10,2018,23,14,2.38
24,10,2018,23,15,2.33
24,10,2018,23,16,2.35
24,10,2018,23,17,2.37
24,10,2018,23,18,2.36
24,10,2018,23,19,2.36
24,10,2018,23,20,2.38
24,10,2018,23,21,2.38
24,10,2018,23,22,2.38
24,10,2018,23,23,2.4
24,10,2018,23,24,2.41
24,10,2018,23,25,2.41
24,10,2018,23,26,2.41
24,10,2018,23,27,2.46
24,10,2018,23,28,2.47
24,10,2018,23,29,2.47
24,10,2018,23,30,2.47
24,10,2018,23,31,2.44
24,10,2018,23,32,2.47
24,10,2018,23,33,2.47
24,10,2018,23,34,2.47
24,10,2018,23,35,2.45
24,10,2018,23,36,2.48
24,10,2018,23,37,2.5
24,10,2018,23,38,2.52
24,10,2018,23,39,2.53
24,10,2018,23,40,2.5
24,10,2018,23,41,2.51
24,10,2018,23,42,2.53
24,10,2018,23,43,2.51
24,10,2018,23,44,2.49
24,10,2018,23,45,2.5
24,10,2018,23,46,2.51
24,10,2018,23,47,2.54
24,10,2018,23,48,2.53
24,10,2018,23,54,2.55
24,10,2018,23,55,2.56
24,10,2018,23,56,2.59
24,10,2018,23,57,2.58
24,10,2018,23,58,2.57
24,10,2018,23,59,2.61
25,10,2018,0,0,2.6
25,10,2018,0,1,2.59
25,10,2018,0,2,2.58
25,10,2018,0,3,2.6
25,10,2018,0,4,2.65
25,10,2018,0,5,2.65
25,10,2018,0,6,2.6
25,10,2018,0,7,2.66
25,10,2018,0,8,2.64
25,10,2018,0,19,2.69
25,10,2018,0,20,2.7
25,10,2018,0,21,2.67
25,10,2018,0,22,2.7
25,10,2018,0,23,2.72
25,10,2018,0,24,2.7
25,10,2018,0,25,2.68
25,10,2018,0,26,2.7
25,10,2018,0,27,2.69
25,10,2018,0,28,2.7
25,10,2018,0,29,2.73
25,10,2018,0,30,2.73
25,10,2018,0,31,2.73
25,10,2018,0,32,2.75
25,10,2018,0,33,2.76
25,10,2018,0,34,2.76
25,10,2018,0,35,2.74
25,10,2018,0,36,2.74
25,10,2018,0,37,2.76
25,10,2018,0,38,2.77
25,10,2018,0,39,2.75
25,10,2018,0,40,2.77
25,10,2018,0,41,2.83
25,10,2018,0,42,2.8
25,10,2018,0,43,2.81
25,10,2018,0,44,2.8
25,10,2018,0,45,2.78
25,10,2018,0,46,2.82
25,10,2018,0,47,2.82
25,10,2018,0,48,2.8
25,10,2018,0,49,2.81
25,10,2018,0,50,2.84
25,10,2018,0,51,2.85
25,10,2018,0,52,2.84
25,10,2018,0,53,2.83
25,10,2018,0,54,2.82
25,10,2018,0,55,2.82
25,10,2018,0,56,2.83
25,10,2018,0,57,2.85
25,10,2018,0,58,2.86
25,10,2018,0,59,2.84
25,10,2018,1,0,2.85
25,10,2018,1,1,2.86
25,10,2018,1,2,2.86
25,10,2018,1,3,2.84
25,10,2018,1,4,2.84
25,10,2018,1,5,2.85
25,10,2018,1,6,2.88
25,10,2018,1,7,2.88
25,10,2018,1,8,2.86
25,10,2018,1,9,2.88
25,10,2018,1,10,2.86
25,10,2018,1,11,2.87
25,10,2018,1,12,2.86
25,10,2018,1,13,2.86
25,10,2018,1,14,2.89
25,10,2018,1,15,2.87
25,10,2018,1,16,2.91
25,10,2018,1,17,2.92
25,10,2018,1,18,2.89
25,10,2018,1,19,2.91
25,10,2018,1,20,2.89
25,10,2018,1,21,2.91
25,10,2018,1,22,2.91
25,10,2018,1,23,2.94
25,10,2018,1,24,2.94
25,10,2018,1,25,2.92
25,10,2018,1,26,2.93
25,10,2018,1,27,2.93
25,10,2018,1,28,2.94
25,10,2018,1,29,2.93
25,10,2018,1,30,2.93
25,10,2018,1,31,2.93
25,10,2018,1,32,2.92
25,10,2018,1,33,2.92
25,10,2018,1,34,2.94
25,10,2018,1,35,2.94
25,10,2018,1,36,2.92
25,10,2018,1,37,2.93
25,10,2018,1,38,2.94
25,10,2018,1,39,2.95
25,10,2018,1,40,2.92
25,10,2018,1,41,2.94
25,10,2018,1,42,2.94
25,10,2018,1,43,2.96
25,10,2018,1,44,2.96
25,10,2018,1,45,2.93
25,10,2018,1,46,2.99
25,10,2018,1,47,2.97
25,10,2018,1,48,2.97
25,10,2018,1,49,2.95
25,10,2018,1,50,2.97
25,10,2018,1,51,2.95
25,10,2018,1,52,2.97
25,10,2018,1,53,2.98
25,10,2018,1,54,2.99
25,10,2018,1,55,2.98
25,10,2018,1,56,2.99
25,10,2018,1,57,2.98
25,10,2018,1,58,2.99
25,10,2018,1,59,2.97
25,10,2018,2,0,3
25,10,2018,2,1,3
25,10,2018,2,2,2.97
25,10,2018,2,3,2.99
25,10,2018,2,4,3
25,10,2018,2,5,2.99
25,10,2018,2,6,2.98
25,10,2018,2,7,3.01
25,10,2018,2,8,3.01
25,10,2018,2,9,2.98
25,10,2018,2,10,2.99
25,10,2018,2,11,3.02
25,10,2018,2,12,2.95
25,10,2018,2,13,2.97
25,10,2018,2,14,2.99
25,10,2018,2,15,2.97
25,10,2018,2,16,2.95
25,10,2018,2,17,2.97
25,10,2018,2,18,3
25,10,2018,2,19,2.99
25,10,2018,2,20,2.98
25,10,2018,2,21,3
25,10,2018,2,22,2.97
25,10,2018,2,23,2.95
25,10,2018,2,24,2.96
25,10,2018,2,25,2.97
25,10,2018,2,26,3
25,10,2018,2,27,2.97
25,10,2018,2,28,2.97
25,10,2018,2,29,3
25,10,2018,2,30,2.97
25,10,2018,2,31,2.98
25,10,2018,2,32,2.97
25,10,2018,2,33,2.97
25,10,2018,2,34,2.98
25,10,2018,2,35,2.96
25,10,2018,2,36,2.98
25,10,2018,2,37,2.97
25,10,2018,2,38,2.98
25,10,2018,2,39,2.97
25,10,2018,2,40,3
25,10,2018,2,41,2.98
25,10,2018,2,42,2.96
25,10,2018,2,43,2.97
25,10,2018,2,44,2.99
25,10,2018,2,45,2.93
25,10,2018,2,46,2.97
25,10,2018,2,47,2.97
25,10,2018,2,48,2.95
25,10,2018,2,49,2.96
25,10,2018,2,50,2.95
25,10,2018,2,51,2.93
25,10,2018,2,52,2.95
25,10,2018,2,53,2.97
25,10,2018,2,54,2.94
25,10,2018,2,55,2.94
25,10,2018,2,56,2.94
25,10,2018,2,57,2.97
25,10,2018,2,58,2.92
25,10,2018,2,59,2.91
25,10,2018,3,0,2.96
25,10,2018,3,1,2.95
25,10,2018,3,2,2.93
25,10,2018,3,3,2.93
25,10,2018,3,9,2.93
25,10,2018,3,10,2.9
25,10,2018,3,11,2.93
25,10,2018,3,12,2.93
25,10,2018,3,13,2.92
25,10,2018,3,14,2.9
25,10,2018,3,15,2.92
25,10,2018,3,16,2.89
25,10,2018,3,17,2.88
25,10,2018,3,18,2.89
25,10,2018,3,19,2.92
25,10,2018,3,20,2.89
25,10,2018,3,21,2.9
25,10,2018,3,22,2.89
25,10,2018,3,23,2.88
25,10,2018,3,24,2.9
25,10,2018,3,25,2.85
25,10,2018,3,26,2.86
25,10,2018,3,27,2.86
25,10,2018,3,28,2.85
25,10,2018,3,29,2.86
25,10,2018,3,30,2.85
25,10,2018,3,31,2.85
25,10,2018,3,32,2.85
25,10,2018,3,33,2.85
25,10,2018,3,34,2.84
25,10,2018,3,35,2.83
25,10,2018,3,36,2.85
25,10,2018,3,37,2.81
25,10,2018,3,38,2.81
25,10,2018,3,39,2.83
25,10,2018,3,40,2.8
25,10,2018,3,41,2.82
25,10,2018,3,42,2.81
25,10,2018,3,43,2.82
25,10,2018,3,44,2.83
25,10,2018,3,45,2.82
25,10,2018,3,46,2.83
25,10,2018,3,47,2.81
25,10,2018,3,48,2.83
25,10,2018,3,49,2.83
25,10,2018,3,50,2.8
25,10,2018,3,51,2.79
25,10,2018,3,52,2.83
25,10,2018,3,53,2.78
25,10,2018,3,54,2.76
25,10,2018,3,55,2.81
25,10,2018,3,56,2.8
25,10,2018,3,57,2.81
25,10,2018,3,58,2.77
25,10,2018,3,59,2.75
25,10,2018,4,0,2.74
25,10,2018,4,1,2.73
25,10,2018,4,2,2.74
25,10,2018,4,3,2.68
25,10,2018,4,4,2.75
25,10,2018,4,5,2.73
25,10,2018,4,6,2.71
25,10,2018,4,7,2.7
25,10,2018,4,8,2.71
25,10,2018,4,9,2.7
25,10,2018,4,10,2.7
25,10,2018,4,11,2.69
25,10,2018,4,12,2.69
25,10,2018,4,13,2.7
25,10,2018,4,14,2.71
25,10,2018,4,15,2.7
25,10,2018,4,16,2.7
25,10,2018,4,17,2.68
25,10,2018,4,18,2.7
25,10,2018,4,19,2.66
25,10,2018,4,20,2.67
25,10,2018,4,21,2.66
25,10,2018,4,22,2.67
25,10,2018,4,23,2.68
25,10,2018,4,24,2.67
25,10,2018,4,25,2.65
25,10,2018,4,26,2.63
25,10,2018,4,27,2.65
25,10,2018,4,28,2.66
25,10,2018,4,29,2.62
25,10,2018,4,30,2.62
25,10,2018,4,31,2.61
25,10,2018,4,32,2.62
25,10,2018,4,33,2.6
25,10,2018,4,34,2.61
25,10,2018,4,35,2.62
25,10,2018,4,36,2.59
25,10,2018,4,37,2.59
25,10,2018,4,38,2.58
25,10,2018,4,39,2.56
25,10,2018,4,40,2.58
25,10,2018,4,41,2.56
25,10,2018,4,42,2.53
25,10,2018,4,43,2.54
25,10,2018,4,44,2.54
25,10,2018,4,45,2.52
25,10,2018,4,46,2.55
25,10,2018,4,47,2.52
25,10,2018,4,48,2.54
25,10,2018,4,49,2.54
25,10,2018,4,50,2.5
25,10,2018,4,51,2.55
25,10,2018,4,52,2.55
25,10,2018,4,53,2.47
25,10,2018,4,54,2.51
25,10,2018,4,55,2.46
25,10,2018,4,56,2.5
25,10,2018,4,57,2.49
25,10,2018,4,58,2.49
25,10,2018,4,59,2.48
25,10,2018,5,0,2.51
25,10,2018,5,1,2.49
25,10,2018,5,2,2.47
25,10,2018,5,3,2.49
25,10,2018,5,4,2.46
25,10,2018,5,5,2.45
25,10,2018,5,6,2.45
25,10,2018,5,7,2.42
25,10,2018,5,8,2.45
25,10,2018,5,9,2.45
25,10,2018,5,10,2.41
25,10,2018,5,11,2.4
25,10,2018,5,12,2.4
25,10,2018,5,13,2.36
25,10,2018,5,14,2.37
25,10,2018,5,15,2.37
25,10,2018,5,16,2.34
25,10,2018,5,17,2.35
25,10,2018,5,18,2.38
25,10,2018,5,19,2.33
25,10,2018,5,20,2.35
25,10,2018,5,21,2.36
25,10,2018,5,22,2.33
25,10,2018,5,23,2.33
25,10,2018,5,24,2.32
25,10,2018,5,25,2.33
25,10,2018,5,26,2.32
25,10,2018,5,27,2.31
25,10,2018,5,28,2.33
25,10,2018,5,29,2.32
25,10,2018,5,30,2.33
25,10,2018,5,31,2.34
25,10,2018,5,32,2.32
25,10,2018,5,33,2.3
25,10,2018,5,34,2.29
25,10,2018,5,35,2.31
25,10,2018,5,36,2.27
25,10,2018,5,37,2.28
25,10,2018,5,38,2.27
25,10,2018,5,39,2.27
25,10,2018,5,40,2.26
25,10,2018,5,41,2.27
25,10,2018,5,42,2.26
25,10,2018,5,43,2.25
25,10,2018,5,44,2.25
25,10,2018,5,45,2.24
25,10,2018,5,46,2.21
25,10,2018,5,47,2.21
25,10,2018,5,48,2.21
25,10,2018,6,4,2.14
25,10,2018,6,5,2.11
25,10,2018,6,6,2.1
25,10,2018,6,7,2.11
25,10,2018,6,8,2.09
25,10,2018,6,9,2.08
25,10,2018,6,10,2.08
25,10,2018,6,11,2.07
25,10,2018,6,12,2.1
25,10,2018,6,13,2.09
25,10,2018,6,14,2.09
25,10,2018,6,15,2.08
25,10,2018,6,16,2.08
25,10,2018,6,17,2.11
25,10,2018,6,18,2.08
25,10,2018,6,19,2.08
25,10,2018,6,20,2.07
25,10,2018,6,21,2.07
25,10,2018,6,22,2.06
25,10,2018,6,23,2.06
25,10,2018,6,24,2.04
25,10,2018,6,25,2.03
25,10,2018,6,26,2.05
25,10,2018,6,27,2.02
25,10,2018,6,28,2.01
25,10,2018,6,29,2.01
25,10,2018,6,30,2
25,10,2018,6,31,1.97
25,10,2018,6,32,1.96
25,10,2018,6,33,1.95
25,10,2018,6,34,1.97
25,10,2018,6,35,1.96
25,10,2018,6,36,1.95
25,10,2018,6,37,1.96
25,10,2018,6,38,1.95
25,10,2018,6,39,1.95
25,10,2018,6,40,1.93
25,10,2018,6,41,1.92
25,10,2018,6,42,1.9
25,10,2018,6,43,1.94
25,10,2018,6,44,1.97
25,10,2018,6,45,1.92
25,10,2018,6,46,1.95
25,10,2018,6,47,1.94
25,10,2018,6,48,1.92
25,10,2018,6,49,1.95
25,10,2018,6,50,1.94
25,10,2018,6,51,1.88
25,10,2018,6,52,1.91
25,10,2018,6,53,1.9
25,10,2018,6,54,1.9
25,10,2018,6,55,1.9
25,10,2018,6,56,1.91
25,10,2018,6,57,1.9
25,10,2018,6,58,1.88
25,10,2018,6,59,1.91
25,10,2018,7,0,1.89
25,10,2018,7,1,1.89
25,10,2018,7,2,1.87
25,10,2018,7,3,1.86
25,10,2018,7,4,1.86
25,10,2018,7,5,1.86
25,10,2018,7,6,1.85
25,10,2018,7,7,1.86
25,10,2018,7,8,1.86
25,10,2018,7,9,1.84
25,10,2018,7,10,1.84
25,10,2018,7,11,1.85
25,10,2018,7,12,1.82
25,10,2018,7,13,1.83
25,10,2018,7,14,1.83
25,10,2018,7,15,1.81
25,10,2018,7,16,1.8
25,10,2018,7,17,1.8
25,10,2018,7,18,1.84
25,10,2018,7,19,1.82
25,10,2018,7,20,1.83
25,10,2018,7,21,1.82
25,10,2018,7,22,1.8
25,10,2018,7,23,1.8
25,10,2018,7,24,1.79
25,10,2018,7,25,1.8
25,10,2018,7,26,1.79
25,10,2018,7,27,1.79
25,10,2018,7,28,1.82
25,10,2018,7,29,1.79
25,10,2018,7,30,1.8
25,10,2018,7,31,1.83
25,10,2018,7,32,1.81
25,10,2018,7,33,1.81
25,10,2018,7,34,1.78
25,10,2018,7,35,1.78
25,10,2018,7,36,1.78
25,10,2018,7,37,1.77
25,10,2018,7,38,1.76
25,10,2018,7,39,1.77
25,10,2018,7,40,1.74
25,10,2018,7,41,1.74
25,10,2018,7,42,1.75
25,10,2018,7,43,1.77
25,10,2018,7,44,1.75
25,10,2018,7,45,1.73
25,10,2018,7,46,1.72
25,10,2018,7,47,1.73
25,10,2018,7,48,1.71
25,10,2018,7,49,1.74
25,10,2018,7,50,1.74
25,10,2018,7,51,1.72
25,10,2018,7,52,1.71
25,10,2018,7,53,1.73
25,10,2018,7,54,1.73
25,10,2018,7,55,1.74
25,10,2018,7,56,1.76
25,10,2018,7,57,1.73
25,10,2018,7,58,1.73
25,10,2018,7,59,1.73
25,10,2018,8,0,1.73
25,10,2018,8,1,1.73
25,10,2018,8,2,1.73
25,10,2018,8,3,1.72
25,10,2018,8,4,1.74
25,10,2018,8,5,1.74
25,10,2018,8,6,1.74
25,10,2018,8,7,1.73
25,10,2018,8,8,1.72
25,10,2018,8,9,1.72
25,10,2018,8,10,1.72
25,10,2018,8,11,1.73
25,10,2018,8,12,1.73
25,10,2018,8,13,1.71
25,10,2018,8,14,1.74
25,10,2018,8,15,1.74
25,10,2018,8,16,1.71
25,10,2018,8,17,1.71
25,10,2018,8,18,1.69
25,10,2018,8,19,1.71
25,10,2018,8,20,1.7
25,10,2018,8,21,1.69
25,10,2018,8,22,1.7
25,10,2018,8,23,1.7
25,10,2018,8,24,1.7
25,10,2018,8,25,1.71
25,10,2018,8,26,1.72
25,10,2018,8,27,1.72
25,10,2018,8,28,1.72
25,10,2018,8,29,1.69
25,10,2018,8,30,1.73
25,10,2018,8,31,1.72
